Filename,Cluster
02b8a462bf14c444018cedd1967a71408d253dc0,7
02c0d96b85f1c2f0cab4d15314b7bd2f959e0137,10
02c662c04c09dd4f4fae0be1578c30ea63701775,3
02c7fa6a93d5f03d9a6ce645eec3416dcb140030,14
02d2034947dd101cfb09b8c8bed81f080d407d75,9
02d4c397e6206cd33a9bde65f03772e272fb9474,8
02d75e76158a0d8ed07a8c67471f1a62fdf174ea,12
02dd66de12a69003a563e834af813b7919532f0a,5
02dd73c61edc4e2a761626668b2c64965febecad,14
02e000fb3962ba5389ed16c5b31a220962b70409,1
02e1ef097902381870bd56eee8e6f59626224e54,1
02e2137baf6db4d3fd2b266f9b95fd545ed854a6,2
02e315cbca30f6e68e05b61f151f71289267cb0e,7
02e3d53bd2efb3470662c2b879efc9a87b86abb5,10
02efcbf7b0437e4217b9f73c06ac188973f65e89,12
02f1c3276e2e2b2a002d830c52f02f464af15ce0,3
02f23d2ca2ac16aef459e6044188d2ed1f14b5f4,1
02f27cc4b28e3f76cc8dae3c7bf0a69a0e014be0,1
02f75900c6594c239a08ffbfc76f76f879c6204f,9
02ff0884700fcc0e7fba1c14dd150a7d4c7a8712,2
03003379d8c40a9d76a7a3f99cd2b4ebae110836,0
03027d6c86c2cefdeea7dff65850230b4ef13ede,9
0306d4f1a2d3dcaa92cc62bbb15fe37619a880d6,1
03076cd9b383da1ee57f4aefcd451c50510f27c1,8
030b1fe91345467d034aee801772070e7b086456,0
030bac2a6024848dd196fc7c748edfc795e0b369,14
030be07f3ae1c14a4c3f84befedd9a97e42887c4,12
030ce2ea40713c8006dfbec42eeaadcec61f2252,12
030e62aedbaa5a7bf3672c51af4cc5995e444243,8
0312064f0a36da3f4d6868215ea32d6fff925911,7
0312e75ce7a1a3fe77645f7266033387ef794097,12
0315505336f817ac51b719a53831e4caab5a0deb,0
0317fd90a867dd2682817d6988fa1370f13e6e8d,10
0318ca225feee905dd0e4b5bc99c3aa146f0ed99,7
031a0e7a56ff4802817c9a55c2834653edc84305,5
031af3b10be86337ae0502a3ead88d605581d20b,4
032124a7b1891c438fd13e46ff97fd4d62e38de5,0
0329b1d3bd015b83207600652224215415b75a39,8
032b65a88de0c8e17343f44854e1faa6651b8e2c,3
032c78e4ae0c049bad07a488692073d43a1cec1a,8
032f05f656ba1a6d1f7b80f79db9e24ddecae395,0
032fa3631f5c54729a6c8ee0a79c7b528cc799af,1
032fe1037ab72940f593265b3764d650e5196df6,5
03336395923b5c4c040e4eb422e746943276e755,8
0339159cdb22b9b31d374a1bdb7eb29b58b9c8bd,12
03394b9c590130a77611200ad7da239768e95688,3
033c3c38390f9b8587e93e99a88acfe2cf9a780d,1
033c61a02051c25dec32772ad287e6f06c16dd17,9
033db3a341faadf6a5653a645b01fa522e3f8f8d,5
0340c7d0b65cb76459ce2bd68edf15fc528647f4,8
0345da00546fa1a73abbcee795f8b6015c6e9786,9
0347efa74f6d698c8c9f7ae8705d6f5bbf28a847,14
034989e81aa9dc4c66d42670717e83aa1c527f80,8
0349cf52f184278bba9f601972b5eed7799b87a8,7
034a15a266113196dbb217873abe0e6ed5da6c06,2
035173154c3b34ced376e73e207e4b4e81d862e8,0
03523ebdde770bec4a2fb4dfa48a102b24285912,7
03543efea96c7a19af9ea09007633659aef1311a,7
0359067960d329883930c0adb1ee2393780e06bc,13
03598c673bbc3a94f8fd022adc94e240d23c4052,12
035ac50dbdf43d69bee2f0527330572f037dc269,2
035ee9ccef2d25a70dafb7ff2b438989e5d28891,8
0363c6e788be5312bad9bb699388caa34a884eb0,10
0365635114e0505ab4a5af98ff3646a726ecfe5a,2
03656f511dfef4fe598cfaef0b6874577a1b0f4a,1
03671974ed90c4f36012096e228316a2d06177ab,14
0368b3a0f6f58e0d0d376cba7971da66b3063474,0
036cd6184bf133dc525e047cb73f8f82161ac583,9
037423c0a4e38c78dc90db10ad5ca0070ad6fed7,7
037fa9d3d81dae96ea0c13d05ce0fea92f3ddbf6,10
0382600719997887626e3b720f85f7c5aeda55cd,9
0383e4c6bcb43c7717be08e6c195bde6aff46420,10
038939797ce60f8b896b5fc026c0decd2adc4bca,0
038b1b8af11ec74e5f80de543ea7f17d0c476156,3
0390153cd4131178f7cb49579798b53650843634,9
0395ac46b7bfe75f6d5e25dbbd8f4bb62a5141fb,4
0395b164a926712828d554def64e9a671272b0d1,13
039b70d05af8288ef401588328ee1a35827f0a03,0
039c614de96c1173efd1a1622a344f7e222ff5cc,14
039f985ac30ee41919c260d057c156cac6e2dd04,7
039fe85c34659f8fda52b26d4f66e7d8625d3da1,4
03a058d4063a6ca3a64401857bac06fd0ab8db72,14
03a96e379749b5fbef9f2cb7a0ef91bdd0b7cff8,3
03add818622419fe23af8ac205ec8abfd7a3cb46,12
03adedf7043e2e0ea8a05f3d66a20f559445119b,13
03aeaf9fe0fcc1c80988366688fb04136e495dca,9
03b043315fab7fae5c32b07919f3adea19426524,12
03b28c61cdfbb1a0339b18b972f9ef46c0aec84c,12
03b6e41a8b907ea481f002538775638f1540240e,12
03bd3540b0ab2aad42d756c3655aa8bcf93faf90,13
03be31e5f76be703e3a9afe566976a0a050a39ba,10
03c068a19b2075a4fcdee8d22587a3cd75adb26e,8
03c1feaa4439836861a6de90b2a3f34811dacbe6,5
03c7cf766328b62fc37323f06a1a58a7696fe10e,10
03cd9186fa36ebe9894cf695600fd54aeaa56fc6,8
03d07764a4ebf08132d4d7ca3e264e8481738e9e,2
03d46dff719a8c8973b5faae992501566ce19664,5
03d73a0cf0660b266b8d1ee1a7dd9d1dc474f67a,8
03d76b6bc6e4421f13d0ca119132150573745ab9,1
03d9dab8196d2a0677f00cdfa9ae13155f131584,2
03db382a9d1f5e85602bb660f827660a7eb2c9e3,8
03e03b4a8e5808bfd27067318ccf0bb73e320902,1
03e37aa54f795dc29675546e0e443e9520fc196c,10
03e7f25458e2c5aafa0a9b174a545905808383dc,7
03e82ec65f5b1897d7b8076c17dbdcbbac2f8099,14
03e89fa73d03d9c277b32d8c96fa18ddbba3e5bb,12
03e988aa3343c61ed3e808c3926b12467c62c544,7
03ec292be5d2ccd0d6e491ede87d52df6a6d1331,2
03ec8482aaf6d15768521ed076f6ed040e25bf34,3
03f24b69b242b5689649ffa67ab9631e1ff6040d,12
03f38ac78478c7338caecc827f5fc6f6a769107d,10
03f5615aef060a6fbe816d25d1fa9e01a31bf463,12
03f705dc3948127c5fc2181c182dd959bb37aa39,13
03f72b1e01660a112a7b498ae144e337a08a8f49,9
03f74126664bcb4489f3dfd0b78cfbc032b1d59f,8
03f856d56900f693c92ec4dc68bf0e7eb48722e3,3
03f8d751dc1b51fe9a8121963e702d6d17d8b64c,8
0400a781b0641794d4b3618c942741b56b664d0c,14
0405533d784e5d5bb2b823f7e039462a4383983e,13
0406545939d08bc0cb0101bd41d9b231b0d01d92,14
040c523840f550f6b77c2e9def79c188c991d0d3,3
040ced2e13680ff272d0eb045a970f19d3be97c9,11
040fec8ae5330a514d69748ea54e1a92f3e8efb3,8
0414b4ce31b8e71d189017f1eff99fb9b19df710,8
0415a665464652146cfd127581c0c252c6ca0a5f,0
041c63b3624791937f417d9b139af95f5dc707e7,0
041dc4af8fc66af7990c5eaae43469cdb9262633,8
04223dbcb7fd3e6daf6635a3f432bd394272e57c,8
0423b56fe5c6481a50e70a471e025d47d448fb01,1
042838e4e5d015edf922892862174e00a7a401ca,4
042d59037121afdb8b50c909646f764b693ee9cc,13
0434d3b8e7feec450e98126a6147f006549fe60b,7
04354f31f971f789faaab78c335131ffafedba3a,7
0436c69f33de359f80ee5e6df0fd40095a0c2cbe,3
043af6b2bbec947355166c1ea4102f61878ebc6b,7
043c1c199f8c96e23fdddf009cf0f8e5f0eb5e57,1
0445be463a182c5354f8e1e7d122ce63a5212bf6,5
0446ef23877b07ffb966fcec936a18b40a1bf378,9
044a280342b9bdf90d304ace56738f5695c02a82,9
044adb4e901438121f5d44f382334e6939c80d83,0
044ed4e9c159fdab0fb5426979d56a05535805d1,6
044f99ddb7a4b27e57feb484fd02fd93766a982c,0
0450746a08ba3ebcc5bd69c776d32342da0055d4,12
045252579cc082fff4d4f422d9c0185a9fc905f8,10
0452881ebbce35a5ef51598a121cda87c4e5cdd7,4
0456ed530ac4cef9ea12f2923483e21b184d3293,12
0459129bd346e2be882fa12a1a1899acf2986631,12
045e8748f2e19617a6e2cd78266b0b3142f2515d,13
045eecd585d4e08249bacd379fc3fc5bc971f826,11
0460cec3e71d9ae5452cefa87cf5c0b37048fa73,14
0461be48f527e55ce89dc5d7191b48495f179a71,5
0463137302bbde59f56dbae47e0139a0ff398fb9,14
0464fc57e434a32c3d724dab019df5d215a62b86,9
046dd5bc105cfb9df28707b3fe1aef5901f6f154,10
0472738b13a3b2ae664f57ed6373ac03190e77d4,14
0475048be8734b428c4ad8bea274ef7745da2b52,11
04783b8f6e0158b4dc3d83e4a7ab5aca400c8944,5
0478a032c587ccc66355a2f5cc48cf34aa5f666d,8
047a188565846be95e4300613f37c2966b9f70a3,9
047b26ac8c4c6fdc0a30972245553ce09e4f163d,8
047b303f27e5cd6afe7815f788199669374e5ee7,9
0483d12accabfbd932983c0e99bb72ae6c9062de,2
0483efc05d321ccd18758434c4169e581e4b08ac,2
04842a67305dc5060eea32f5e36566ee855b374d,3
048ad284d1f4ec4dc3bac353769554eee9da1b77,14
048dbef203b1cf623f780af3577daf8ae0d2057f,7
049733443e1e472695e1c7a44087245ede30d815,2
049ef935a6d8b54bb4d2eb48bc5f558f2f4fdcde,9
04a12c6b33ac0c9b0818f1c5cff0241279bfeacd,9
04a482e90e506e2537d1b5704b882404f7c0a508,9
04a70bd849d5aa0cf242613b70188a5dcbeaeb03,9
04a91e95a2c75b68675e58f979ef7f929b384391,1
04aa741ba19c17b71dae9118a7731abfa615bd35,4
04aa861242d109de06c95d5dabf60ede99430f42,5
04aadb9cacdfc91f28d19555c700219c94652e9e,12
04abbc7c6ef8fa594df73ceeed3fec8fb150a321,7
04b20f7df709dc07359a2a29650c6fa7f7d07ec0,13
04b631e33bf7bb4984241457107c8c82ed54166d,2
04b6f3c021521dd245f5df2c429b619bc73c72f7,7
04b709ed5e9f0f0545676a5fbedb0f56b5a7abd5,14
04b86722bad91a5d097ae41eae3c45205ac236f9,6
04c86a506fc1165902aa946fbfb368084be3966a,1
04d060791e16a9cf1ed4a1f486f565196b670655,8
04d47c9e14f0b5d9f0b2dbae0dcb24a2799e45b0,5
04ddbb743030f18d9dce59d131cae387102d831b,4
04e2ea44011fe86a10b313871f739d46fc372338,9
04e438df9470f885423c51071fe054e0d5a9f365,3
04e707bbe8eeb237b40a684589cc783a7642969f,11
04ec0e860ef9db245f6763feb9aa54868adf863d,8
04ecbccac31358c0e02bf60c913902c978ad5ea7,14
04f6755a5863ad14ecfe0a9372eadef1ebbfa06e,7
04f99bef474e3ed5c769e7db75742fa702952694,12
04f9abd9f856ba0e248961a679e0e3debf01f7e5,3
04fa2c55bc24710409e97d3d506adbf90e06fec6,7
04fcd70c9a7da780d82d895661adde259200ecbf,14
04fecb93bbcdcb373d94868b8256f5726e302112,13
0504044996efcaf1885036c9adaccff36e626bc8,8
0506775d568c8da0d374ffcd5a5588f3bfeb8435,7
0507e87c7acfd9b2940ff5300ed7e79b8a0a1485,0
050e9d3fb5bbc40035f3abb688cbfb667b5a7874,12
050ee0db185e123693d449e7276f7c367e59f597,1
050f72502e43762d10d575de3c493959a86bb11e,13
050fa540fc208d504f64442467cb6973bb15db4a,9
0514dfd29afb85b77b1d98f768d5b3111bcec290,12
051872e8fbb010747524bdad08ad7f616b310cec,7
051e060166b922bac8567284451f640fae55e5c6,14
0520ddddb1ecb30581fab8b8042356ef824bd212,5
052b8c13f80abc51af65a041c686ba4ad8c10668,0
052d29de9b725b7a844fa4d9fb97efda97696c48,9
052db01c6fc9040bd877bf8d3151f955359578f0,8
05367a547ed9a18f5c893f6f44a0ffef954d5c04,9
0538f8045b471380fd56ed93988c3d94f1be57fb,8
05399f5bb9df8c7a086880624185f2af64552305,3
0539ff3086efb7cfe45ec649946fb5cc178aae1d,8
053abfaf09f92b4ede9e1e129145267deefaeb20,0
0544eee89f992981c2bf42369050f0b81ad8e323,12
05464e228f79c1597dd0daf41381cf6ce17b9be5,10
05486988bb43ce2ccd39af714182d10584307a85,3
0549fc8de4dd2699437f00ed81dd6351a5e9dc0a,9
0550b8d6b153d7e54f725ed397c5128ab0410307,9
05576b0f8c8e500a5bd91630b9cf488283d7618a,14
055d85687e9acf2331e52d1a36942eae102df3ed,2
05608c97fd17579c5a4fcd38981080797ff87dee,11
05636338379d76101aa6390c1c8c6604bab8f95d,2
056ad480ff2762bd1a9436df9ea98bdd84cb828c,3
056c13ac64ba7bdfb96afc5fe345110137751d85,9
056c260f1694344472b47b5cf5073ac009421d64,7
056d4216a19d4e964e7dd05bb76fffeeb52e0c5a,14
057304daef6deaecb2b248390b3e2a1d2d8720c8,10
0574706f70251746269ab9a6eae3e359718155fa,8
0576474252378c705247539069df603385de8915,14
057d28ebcdb8b84d417a88dbccb72290b522ed2f,12
057f7a530d4175749484fb6b6fb6e9f64a74772a,8
0580884cc0dab3f277663c6cf7afdee24a5a82ec,13
0580888f5059147988a4c4b8248a4b31963e7b1b,9
0582eee9b7b88dc0fcae5dee681ea770db092f5a,9
058449851c3f381c4bf0df347665cb33bd7ab3cd,12
05847ce743e5f2f5b664997321433af29a424483,8
0585a3b65915d008bfa507326ec19192acb81107,7
0586ca9677e9d78ef92f23ceb3dfaa12756fefa2,0
058ee444a69bb6a793ef4a0da651108da4ea86c5,9
05907d9c6518131a3a60bc70c4e0488f13108599,1
0591616b811439b71294e92d0335e1152e7de024,5
059c3fb8429d28fb17c87c2233c06676ca8762d1,7
059dc437f53e772252f057300bc4027073c60686,7
05a2d3eab814578b013cfaa9fc19ae4f731af172,3
05a76fb1e2bb344aa10431a87c0a021ff8599318,3
05a7e751af560cc83ec1b3eaddbd8af33ab6e574,1
05aa90f978d7fcfc958e9ceb205e2b83693588cf,11
05ad18b7f865648c73473ec569730682059896d0,8
05ad6999c430cb90609805f15e162ade71b6153e,12
05ada85355b2c6c6ee68eb80693007a6b687cdd1,3
05af71b676fa1f1eaf312118208ff85b95902787,9
05b5d5776e0bd633ad3c6d5ef49186ead5c4c7a2,2
05b9dffeb3e27a19206163fb84936f3cd3d09c30,14
05bc4f9e4ef6d26a44afd95d5d1f06e366f45931,1
05bde90045cf6ea8392dffa11be3eed48842d680,1
05bfcda71f5046711152f3e7ef5d11df37129a73,3
05c2dc7bf51d1a2c27ae264095c3906377cf2625,12
05c5c9ff6a320a5df053bd279e0e08950051c735,6
05ca21a7d3e74479a282544f2ad0672e0b1884af,2
05cc45e4de414c152ceb1bf547ec38b3ce57308b,7
05cc98136aaed89e83f20c9eb573bd189619baa5,0
05cdd73a4ff0737bc33223275259f105e38f65cd,7
05d5c2d3dddfce2124cf2e551e129b9d63f32bc9,0
05de01af6bf8e3110fb25c1f8b1daacade7217fd,9
05def3bde7933ef52a2c9013e56e3fa3fb74a2c9,9
05dfbd98fd99edc8351e008756448a9e5aa65f71,3
05e1f722b458277f8ad820f1e4244ad36d93fae5,1
05e9cad1b8c548418e16d3d3b3966121dfaac820,5
05eb998f19e61ff7efbeb38bd067033c075bcbd7,5
